minutes_year,conference,district,meeting,state,members_general,members_white,members_colored,members_indian,url
1784,NA,NA,Juniata,NA,40,NA,NA,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=28
1784,NA,NA,Dover,NA,982,NA,NA,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=28
1784,NA,NA,Kent,NA,730,NA,NA,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=28
1784,NA,NA,Talbot,NA,782,NA,NA,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=28
1784,NA,NA,Dorchester,NA,760,NA,NA,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=28
1784,NA,NA,Annamessex,NA,260,NA,NA,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=28
1784,NA,NA,Somerset,NA,338,NA,NA,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=28
1784,NA,NA,Caroline,NA,752,NA,NA,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=28
1784,NA,NA,Baltimore,NA,830,NA,NA,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=28
1784,NA,NA,Calvert,NA,340,NA,NA,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=28
1784,NA,NA,Frederick,NA,516,NA,NA,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=28
1784,NA,NA,Fairfax,NA,317,NA,NA,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=28
1784,NA,NA,Berkley,NA,116,NA,NA,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=28
1784,NA,NA,Alleghany,NA,240,NA,NA,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=28
1784,NA,NA,Orange,NA,217,NA,NA,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=28
1784,NA,NA,Richmond,NA,168,NA,NA,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=28
1786,NA,NA,Portsmouth,NA,NA,330,26,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Sussex,NA,NA,416,72,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Brunswick,NA,NA,305,59,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Amelia,NA,NA,382,30,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Mecklenburg,NA,NA,392,37,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Bedford,NA,NA,524,16,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Orange,NA,NA,374,75,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Williamsburg,NA,NA,167,11,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Alleghany,NA,NA,350,18,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Berkley,NA,NA,140,26,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Redstone,NA,NA,523,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Fairfax,NA,NA,260,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Lancaster,NA,NA,174,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Frederick,NA,NA,390,32,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Calvert,NA,NA,295,316,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Baltimore,NA,NA,655,111,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Little York,NA,NA,136,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Kent,NA,NA,1013,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Talbot,NA,NA,632,332,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Dorchester,NA,NA,719,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Somerset,NA,NA,220,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Annamessex,NA,NA,317,33,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Northampton,NA,NA,151,9,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Caroline,NA,NA,657,243,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Dover,NA,NA,690,158,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Philadelphia,NA,NA,498,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Georgia,NA,NA,78,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Charleston,NA,NA,35,23,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Santee,NA,NA,75,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Pee Dee,NA,NA,285,10,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Broad River,NA,NA,200,10,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Salisbury,NA,NA,327,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Yadkin,NA,NA,426,11,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Holston,NA,NA,250,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Guilford,NA,NA,400,10,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Halifax,NA,NA,324,14,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,New Hope,NA,NA,192,3,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Tar River,NA,NA,607,42,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,New River,NA,NA,500,72,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Roanoke,NA,NA,474,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Caswell,NA,NA,153,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Bertie,NA,NA,405,58,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Camden and Banks,NA,NA,257,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,West Jersey,NA,NA,492,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Trenton,NA,NA,352,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,East Jersey,NA,NA,865,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,New York,NA,NA,178,25,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Long Island,NA,NA,146,8,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Newark,NA,NA,50,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Nova Scotia,NA,NA,510,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1786,NA,NA,Antigua,NA,NA,0,1000,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34
1787,NA,NA,Bladen,NA,NA,0,30,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Halifax,NA,NA,403,23,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Mecklenburg,NA,NA,828,76,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Portsmouth,NA,NA,391,57,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Brunswick,NA,NA,407,59,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Sussex,NA,NA,496,93,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Amelia,NA,NA,573,51,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Williamsburg,NA,NA,217,5,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Orange,NA,NA,337,3,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Amherst,NA,NA,100,7,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Bedford,NA,NA,252,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Buckingham,NA,NA,87,10,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Kentucky,NA,NA,90,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Alleghany,NA,NA,736,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Berkley,NA,NA,203,26,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Redstone,NA,NA,756,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Fairfax,NA,NA,270,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Lancaster,NA,NA,400,155,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Northampton,NA,NA,178,22,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Greenbrier,NA,NA,100,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Frederick,NA,NA,445,55,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Calvert,NA,NA,443,550,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Baltimore,NA,NA,756,196,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Kent,NA,NA,607,604,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Talbot,NA,NA,1077,524,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Dorchester,NA,NA,594,135,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Somerset,NA,NA,223,56,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Annamessex,NA,NA,343,43,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Caroline,NA,NA,616,268,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Dover,NA,NA,654,200,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Philadelphia,NA,NA,513,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Little York and Juniata,NA,NA,136,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,West Jersey,NA,NA,557,8,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Trenton,NA,NA,372,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,East Jersey,NA,NA,465,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Elizabethtown,NA,NA,240,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,New York,NA,NA,235,40,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Long Island,NA,NA,160,7,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Georgia,NA,NA,430,20,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Broad River,NA,NA,403,19,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Edisto,NA,NA,240,4,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Charleston,NA,NA,34,53,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Santee,NA,NA,178,12,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Pee Dee,NA,NA,790,33,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Salisbury,NA,NA,391,24,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Yadkin,NA,NA,517,20,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Holston,NA,NA,449,1,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Guilford,NA,NA,409,15,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,New Hope,NA,NA,291,30,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Tar River,NA,NA,680,50,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Roanoke,NA,NA,419,129,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Caswell,NA,NA,207,6,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Bertie,NA,NA,386,50,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,Camden and Banks,NA,NA,370,34,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1787,NA,NA,New River,NA,NA,495,80,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36
1788,NA,NA,Burke,NA,NA,82,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Richmond,NA,NA,345,22,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Washington,NA,NA,707,71,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Broad River,NA,NA,400,29,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Edisto,NA,NA,340,25,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Charleston,NA,NA,50,65,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Cainhoy,NA,NA,36,24,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Santee,NA,NA,225,20,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Pee Dee,NA,NA,885,50,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Seleuda,NA,NA,230,11,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Waxsaws,NA,NA,20,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Bladen,NA,NA,35,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,New River,NA,NA,660,265,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Roanoke,NA,NA,641,218,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Tar River,NA,NA,818,87,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,New Hope,NA,NA,450,30,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Caswell,NA,NA,300,12,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Guilford,NA,NA,406,22,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Salisbury,NA,NA,360,19,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Yadkin,NA,NA,500,20,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Holston,NA,NA,360,3,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Bertie,NA,NA,330,60,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Camden,NA,NA,413,39,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Portsmouth,NA,NA,390,259,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Sussex,NA,NA,1204,407,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Brunswick,NA,NA,1249,355,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Amelia,NA,NA,630,177,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Mecklenburg,NA,NA,950,159,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Halifax,NA,NA,417,23,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Orange,NA,NA,384,16,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Amherst,NA,NA,139,17,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Bedford,NA,NA,373,34,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Greenbrier,NA,NA,210,5,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Buckingham,NA,NA,222,12,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Hanover,NA,NA,220,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Williamsburg,NA,NA,230,5,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Gloucester,NA,NA,541,56,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Lancaster,NA,NA,500,180,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Fairfax,NA,NA,350,18,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Berkley,NA,NA,285,36,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Rockingham,NA,NA,69,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Alleghany,NA,NA,417,17,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Clarksburg,NA,NA,116,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Ohio,NA,NA,353,4,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Lexington,NA,NA,200,10,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Danville,NA,NA,220,50,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Cumberland,NA,NA,59,4,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,West New River,NA,NA,372,8,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Northampton,NA,NA,214,46,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Bath,NA,NA,309,10,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Frederick,NA,NA,749,91,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Calvert,NA,NA,505,842,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Annapolis,NA,NA,60,70,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Baltimore,NA,NA,950,269,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Cecil,NA,NA,NA,NA,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Kent,NA,NA,840,760,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Talbot,NA,NA,1077,524,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Dorchester,NA,NA,721,254,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Annamessex,NA,NA,347,57,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Somerset,NA,NA,500,60,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Caroline,NA,NA,730,275,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Dover,NA,NA,669,209,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Philadelphia,NA,NA,270,17,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Chester,NA,NA,372,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Bristol,NA,NA,32,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Little York,NA,NA,138,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Huntingdon,NA,NA,59,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Redstone,NA,NA,280,250,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Salem,NA,NA,704,704,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Trenton,NA,NA,525,526,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Elizabethtown,NA,NA,220,14,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Flanders,NA,NA,555,3,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,New York,NA,NA,276,54,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Long Island,NA,NA,230,9,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,New Rochelle,NA,NA,522,3,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1788,NA,NA,Dutchess,NA,NA,10,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39
1789,NA,NA,Washington,NA,NA,900,148,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Richmond,NA,NA,545,30,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Burke,NA,NA,297,4,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Augusta,NA,NA,87,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Cherokee,NA,NA,78,10,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Seleuda,NA,NA,231,11,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Broad River,NA,NA,411,18,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Edisto,NA,NA,340,25,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Charleston,NA,NA,52,69,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Cainhoy,NA,NA,27,12,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Santee,NA,NA,420,63,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Anson,NA,NA,561,23,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Great Pee Dee,NA,NA,369,39,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Little Pee Dee,NA,NA,598,20,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Tar River,NA,NA,878,131,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
